DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
02/05/2016,8:30,QUEENS,11434,40.6855874,-73.7858373,"(40.6855874, -73.7858373)",116 AVENUE                      ,158 STREET                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384356,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
02/05/2016,8:30,QUEENS,11434,40.6855874,-73.7858373,"(40.6855874, -73.7858373)",116 AVENUE                      ,158 STREET                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384354,PASSENGER VEHICLE,UNKNOWN,,,
02/05/2016,8:30,QUEENS,11418,40.7079562,-73.8371456,"(40.7079562, -73.8371456)",PARK LANE SOUTH                 ,METROPOLITAN AVENUE             ,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3384230,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,8:30,MANHATTAN,10016,40.7466818,-73.9744953,"(40.7466818, -73.9744953)",EAST 37 STREET                  ,2 AVENUE                        ,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inexperience,,,,3383915,BUS,LIVERY VEHICLE,,,
02/05/2016,8:26,BRONX,10469,40.8652174,-73.844154,"(40.8652174, -73.844154)",,,1454 ALLERTON AVENUE                    ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384052,TAXI,PASSENGER VEHICLE,,,
02/05/2016,8:25,,,,,,,,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Failure to Yield Right-of-Way,,,,3384107,PASSENGER VEHICLE,BUS,,,
02/05/2016,8:25,BROOKLYN,11213,40.6770502,-73.9386934,"(40.6770502, -73.9386934)",ALBANY AVENUE                   ,PACIFIC STREET                  ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3384169,TAXI,PASSENGER VEHICLE,,,
02/05/2016,8:22,MANHATTAN,10021,40.7655459,-73.9547017,"(40.7655459, -73.9547017)",EAST 70 STREET                  ,YORK AVENUE                     ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3383939,TAXI,UNKNOWN,,,
02/05/2016,8:20,QUEENS,11420,40.6722782,-73.8044924,"(40.6722782, -73.8044924)",134 STREET                      ,SUTTER AVENUE                   ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3386989,UNKNOWN,,,,
02/05/2016,8:20,,,,,,164 STREET                      ,HORACE HARDING EXPRESSWAY       ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Physical Disability,,,,3384809,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,8:19,QUEENS,11434,40.675421,-73.7635758,"(40.675421, -73.7635758)",135 AVENUE                      ,FARMERS BOULEVARD               ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384350,PASSENGER VEHICLE,UNKNOWN,,,
02/05/2016,8:15,MANHATTAN,10037,40.8197705,-73.9367193,"(40.8197705, -73.9367193)",WEST 144 STREET                 ,LENOX AVENUE                    ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3383976,VAN,,,,
02/05/2016,8:15,,,40.6135053,-74.1794927,"(40.6135053, -74.1794927)",,,,0,0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,,,,3384392,PASSENGER VEHICLE,PICK-UP TRUCK,,,
02/05/2016,8:15,,,,,,FOREST HILL ROAD                ,ROCKLAND AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384388,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,8:15,MANHATTAN,10021,40.7731391,-73.9665351,"(40.7731391, -73.9665351)",EAST 73 STREET                  ,5 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3383934,UNKNOWN,PASSENGER VEHICLE,,,
02/05/2016,8:15,MANHATTAN,10019,40.7714641,-73.9943462,"(40.7714641, -73.9943462)",WEST 57 STREET                  ,WEST SIDE HIGHWAY               ,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3383922,VAN,SPORT UTILITY / STATION WAGON,,,
02/05/2016,8:15,BROOKLYN,11225,40.668664,-73.961995,"(40.668664, -73.961995)",WASHINGTON AVENUE               ,CARROLL STREET                  ,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3384129,PASSENGER VEHICLE,UNKNOWN,,,
02/05/2016,8:15,BROOKLYN,11201,40.6960346,-73.9845292,"(40.6960346, -73.9845292)",FLATBUSH AVENUE EXTENSION       ,TILLARY STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384191,TAXI,OTHER,,,
02/05/2016,8:12,BROOKLYN,11229,40.6073926,-73.9432087,"(40.6073926, -73.9432087)",AVENUE R                        ,NOSTRAND AVENUE                 ,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3384075,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/05/2016,8:10,MANHATTAN,10039,40.8216382,-73.9390768,"(40.8216382, -73.9390768)",WEST 145 STREET                 ,7 AVENUE                        ,,3,0,0,0,0,0,3,0,Pavement Slippery,Pavement Slippery,,,,3383975,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,8:10,BROOKLYN,11219,40.6383733,-73.997658,"(40.6383733, -73.997658)",FORT HAMILTON PARKWAY           ,49 STREET                       ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3384093,SPORT UTILITY / STATION WAGON,,,,
02/05/2016,8:10,,,,,,KLONDIKE AVENUE                 ,LEWISTON STREET                 ,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,3384389,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/05/2016,8:05,BROOKLYN,11224,40.5798272,-73.9762114,"(40.5798272, -73.9762114)",NEPTUNE AVENUE                  ,SHELL ROAD                      ,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3384072,SPORT UTILITY / STATION WAGON,,,,
02/05/2016,8:05,BROOKLYN,11216,40.6857804,-73.9543917,"(40.6857804, -73.9543917)",GATES AVENUE                    ,BEDFORD AVENUE                  ,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3384174,UNKNOWN,,,,
02/05/2016,8:00,,,40.8075133,-73.9341187,"(40.8075133, -73.9341187)",,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3383965,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/05/2016,8:00,STATEN ISLAND,10306,40.5544375,-74.1304239,"(40.5544375, -74.1304239)",HYLAN BOULEVARD                 ,THAYER PLACE                    ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3384394,SPORT UTILITY / STATION WAGON,,,,
02/05/2016,8:00,QUEENS,11417,40.6721508,-73.8431812,"(40.6721508, -73.8431812)",CROSS BAY BOULEVARD             ,PITKIN AVENUE                   ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,Unspecified,Unspecified,,3384287,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,UNKNOWN,
02/05/2016,8:00,QUEENS,11355,40.7614724,-73.8180778,"(40.7614724, -73.8180778)",147 STREET                      ,41 AVENUE                       ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3384323,BUS,BUS,,,
02/05/2016,8:00,MANHATTAN,10012,40.7263924,-73.9917957,"(40.7263924, -73.9917957)",GREAT JONES STREET              ,BOWERY                          ,,0,0,0,0,0,0,0,0,,,,,,3384435,LARGE COM VEH(6 OR MORE TIRES),,,,
02/05/2016,8:00,BROOKLYN,11235,40.5866702,-73.9661497,"(40.5866702, -73.9661497)",OCEAN PARKWAY                   ,AVENUE Z                        ,,0,0,0,0,0,0,0,0,Unspecified,,,,,3384637,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,8:00,BROOKLYN,11226,40.6433621,-73.9468572,"(40.6433621, -73.9468572)",EAST 32 STREET                  ,CLARENDON ROAD                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385127,PASSENGER VEHICLE,UNKNOWN,,,
02/05/2016,7:55,,,,,,,,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3383979,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/05/2016,7:50,QUEENS,11432,40.7093579,-73.8080447,"(40.7093579, -73.8080447)",150 STREET                      ,85 DRIVE                        ,,0,0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,,,,3384292,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,7:50,QUEENS,11385,40.7043917,-73.8752554,"(40.7043917, -73.8752554)",78 AVENUE                       ,74 STREET                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3386383,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,7:45,,,,,,BROOME STREET                   ,BOWERY                          ,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3383873,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,7:40,,,40.7711989,-73.8334434,"(40.7711989, -73.8334434)",,,,1,0,0,0,0,0,1,0,Pavement Slippery,,,,,3385310,SPORT UTILITY / STATION WAGON,,,,
02/05/2016,7:40,MANHATTAN,10038,40.7095234,-74.0016664,"(40.7095234, -74.0016664)",PEARL STREET                    ,DOVER STREET                    ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3383866,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/05/2016,7:30,,,,,,,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3384011,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,7:30,,,40.6662604,-73.995945,"(40.6662604, -73.995945)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3384132,PASSENGER VEHICLE,OTHER,,,
02/05/2016,7:30,STATEN ISLAND,10301,40.6340466,-74.0882744,"(40.6340466, -74.0882744)",CASTLETON AVENUE                ,WEBSTER AVENUE                  ,,0,0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,,,,3384378,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,7:20,BROOKLYN,11216,40.6767222,-73.9470722,"(40.6767222, -73.9470722)",NEW YORK AVENUE                 ,DEAN STREET                     ,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3384168,PASSENGER VEHICLE,,,,
02/05/2016,7:15,STATEN ISLAND,10304,40.6287256,-74.0830291,"(40.6287256, -74.0830291)",SAINT PAULS AVENUE              ,OCCIDENT AVENUE                 ,,2,0,0,0,0,0,2,0,Unspecified,,,,,3384377,PASSENGER VEHICLE,,,,
02/05/2016,7:10,STATEN ISLAND,10314,40.6106031,-74.12158,"(40.6106031, -74.12158)",MANOR ROAD                      ,REON AVENUE                     ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384899,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/05/2016,7:07,,,,,,WOODHAVEN BOULEVARD             ,ELIOT AVENUE                    ,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3384343,PICK-UP TRUCK,,,,
02/05/2016,7:04,BRONX,10465,40.8224983,-73.8378877,"(40.8224983, -73.8378877)",BRUSH AVENUE                    ,WENNER PLACE                    ,,0,0,0,0,0,0,0,0,Unspecified,,,,,3384026,PASSENGER VEHICLE,,,,
02/05/2016,7:00,MANHATTAN,10004,40.7031519,-74.0144301,"(40.7031519, -74.0144301)",STATE STREET                    ,PEARL STREET                    ,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3383863,PASSENGER VEHICLE,,,,
02/05/2016,6:40,QUEENS,11362,40.7576387,-73.739753,"(40.7576387, -73.739753)",54 AVENUE                       ,DOUGLASTON PARKWAY              ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384850,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,6:36,MANHATTAN,10002,40.7143123,-73.9871655,"(40.7143123, -73.9871655)",CLINTON STREET                  ,EAST BROADWAY                   ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3383882,PASSENGER VEHICLE,,,,
02/05/2016,6:35,BROOKLYN,11222,40.7304639,-73.9514819,"(40.7304639, -73.9514819)",MC GUINNESS BOULEVARD           ,GREENPOINT AVENUE               ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3384217,UNKNOWN,UNKNOWN,,,
02/05/2016,6:30,QUEENS,11433,40.7012377,-73.794641,"(40.7012377, -73.794641)",GUY R BREWER BOULEVARD          ,LIBERTY AVENUE                  ,,1,0,0,0,0,0,1,0,Pavement Slippery,Traffic Control Disregarded,,,,3384243,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
02/05/2016,6:30,,,,,,164 STREET                      ,85 AVENUE                       ,,0,0,0,0,0,0,0,0,Pavement Slippery,Steering Failure,,,,3384291,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,6:30,MANHATTAN,10002,40.7192038,-73.9903644,"(40.7192038, -73.9903644)",DELANCEY STREET                 ,ALLEN STREET                    ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,3383872,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,6:28,,,40.7577549,-73.7930302,"(40.7577549, -73.7930302)",,,PARKING LOT NORTHERN BL & UTOPIA PK     ,0,0,0,0,0,0,0,0,Obstruction/Debris,Unspecified,,,,3384322,SMALL COM VEH(4 TIRES) ,VAN,,,
02/05/2016,6:19,MANHATTAN,10034,40.8617723,-73.9184694,"(40.8617723, -73.9184694)",9 AVENUE                        ,WEST 204 STREET                 ,,1,0,0,0,0,0,1,0,View Obstructed/Limited,View Obstructed/Limited,,,,3383986,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,6:15,MANHATTAN,10022,40.7622939,-73.9744569,"(40.7622939, -73.9744569)",WEST 56 STREET                  ,5 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3383920,LARGE COM VEH(6 OR MORE TIRES),UNKNOWN,,,
02/05/2016,6:11,,,,,,VAN WYCK EXPRESSWAY SR WEST     ,109 AVENUE                      ,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Pavement Slippery,,,,3384286,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,6:10,MANHATTAN,10003,40.7278664,-73.9931449,"(40.7278664, -73.9931449)",EAST 4 STREET                   ,LAFAYETTE STREET                ,,1,0,0,0,0,0,1,0,Pavement Slippery,,,,,3384437,SPORT UTILITY / STATION WAGON,,,,
02/05/2016,6:08,BROOKLYN,11236,40.6354759,-73.8915579,"(40.6354759, -73.8915579)",ROCKAWAY PARKWAY                ,AVENUE N                        ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3384118,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,6:05,MANHATTAN,10019,40.7623963,-73.9786009,"(40.7623963, -73.9786009)",6 AVENUE                        ,WEST 54 STREET                  ,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3383921,TAXI,SPORT UTILITY / STATION WAGON,,,
02/05/2016,5:38,MANHATTAN,10022,40.7628522,-73.9677279,"(40.7628522, -73.9677279)",EAST 60 STREET                  ,LEXINGTON AVENUE                ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3383926,SPORT UTILITY / STATION WAGON,,,,
02/05/2016,5:30,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3384262,SPORT UTILITY / STATION WAGON,,,,
02/05/2016,5:30,QUEENS,11105,40.7786873,-73.91899,"(40.7786873, -73.91899)",21 STREET                       ,23 AVENUE                       ,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3385371,OTHER,PASSENGER VEHICLE,,,
02/05/2016,5:23,QUEENS,11434,40.6762716,-73.7634502,"(40.6762716, -73.7634502)",FARMERS BOULEVARD               ,133 AVENUE                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384352,PASSENGER VEHICLE,UNKNOWN,,,
02/05/2016,5:22,BRONX,10454,40.811651,-73.914474,"(40.811651, -73.914474)",EAST 145 STREET                 ,SAINT ANNS AVENUE               ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3383989,PASSENGER VEHICLE,,,,
02/05/2016,5:20,MANHATTAN,10027,40.8133899,-73.9562587,"(40.8133899, -73.9562587)",WEST 125 STREET                 ,AMSTERDAM AVENUE                ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3383969,UNKNOWN,,,,
02/05/2016,5:20,,,40.73361,-73.9238405,"(40.73361, -73.9238405)",,,,0,0,0,0,0,0,0,0,Driver Inexperience,,,,,3384302,TAXI,,,,
02/05/2016,5:10,QUEENS,11101,40.7489156,-73.9373965,"(40.7489156, -73.9373965)",QUEENS BOULEVARD                ,NORTHERN BOULEVARD              ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384303,BUS,UNKNOWN,,,
02/05/2016,5:08,,,40.6103036,-74.1033786,"(40.6103036, -74.1033786)",,,,0,0,0,0,0,0,0,0,Pavement Slippery,,,,,3386531,PASSENGER VEHICLE,,,,
02/05/2016,5:05,,,,,,,,PL OF 1650 RICHMOND AVENUE             ,1,0,1,0,0,0,0,0,Brakes Defective,,,,,3384387,UNKNOWN,,,,
02/05/2016,5:00,,,,,,RATHBUN AVENUE                  ,VERNON AVENUE                   ,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3384407,PASSENGER VEHICLE,UNKNOWN,,,
02/05/2016,5:00,BROOKLYN,11237,40.6986209,-73.9201295,"(40.6986209, -73.9201295)",MYRTLE AVENUE                   ,HARMAN STREET                   ,,0,0,0,0,0,0,0,0,Obstruction/Debris,,,,,3384183,OTHER,,,,
02/05/2016,4:50,MANHATTAN,10022,40.7610398,-73.9753742,"(40.7610398, -73.9753742)",WEST 54 STREET                  ,5 AVENUE                        ,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3383916,UNKNOWN,TAXI,,,
02/05/2016,4:35,,,,,,,,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3384020,PASSENGER VEHICLE,,,,
02/05/2016,4:30,QUEENS,11433,40.7027402,-73.7984161,"(40.7027402, -73.7984161)",ARCHER AVENUE                   ,160 STREET                      ,,0,0,0,0,0,0,0,0,Driver Inexperience,,,,,3384238,SPORT UTILITY / STATION WAGON,,,,
02/05/2016,4:00,QUEENS,11413,40.666404,-73.7453682,"(40.666404, -73.7453682)",230 PLACE                       ,NORTH CONDUIT AVENUE            ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384261,OTHER,PASSENGER VEHICLE,,,
02/05/2016,4:00,MANHATTAN,10011,40.7310423,-73.9996031,"(40.7310423, -73.9996031)",WEST 4 STREET                   ,MAC DOUGAL STREET               ,,0,0,0,0,0,0,0,0,Unspecified,,,,,3384426,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
02/05/2016,3:58,MANHATTAN,10022,40.7589993,-73.9705345,"(40.7589993, -73.9705345)",EAST 54 STREET                  ,LEXINGTON AVENUE                ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3383918,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,
02/05/2016,3:58,BROOKLYN,11213,40.6713386,-73.9447945,"(40.6713386, -73.9447945)",SAINT JOHNS PLACE               ,BROOKLYN AVENUE                 ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,3384166,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,3:50,,,40.6992672,-73.7271611,"(40.6992672, -73.7271611)",,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,,,,,3385247,PASSENGER VEHICLE,,,,
02/05/2016,3:50,STATEN ISLAND,10305,40.5982683,-74.0766752,"(40.5982683, -74.0766752)",HYLAN BOULEVARD                 ,BRIARCLIFF ROAD                 ,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3384396,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,3:40,QUEENS,11103,40.7679637,-73.9116817,"(40.7679637, -73.9116817)",STEINWAY STREET                 ,25 AVENUE                       ,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3385393,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,3:20,MANHATTAN,10013,40.7161987,-74.0001371,"(40.7161987, -74.0001371)",BAXTER STREET                   ,BAYARD STREET                   ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3383871,TAXI,PASSENGER VEHICLE,,,
02/05/2016,3:15,,,40.7202518,-73.8342963,"(40.7202518, -73.8342963)",,,,0,0,0,0,0,0,0,0,Pavement Slippery,,,,,3384342,PASSENGER VEHICLE,,,,
02/05/2016,3:15,QUEENS,11418,40.6903513,-73.8410758,"(40.6903513, -73.8410758)",ATLANTIC AVENUE                 ,104 STREET                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384229,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
02/05/2016,3:00,QUEENS,11101,40.747061,-73.9293358,"(40.747061, -73.9293358)",SKILLMAN AVENUE                 ,35 STREET                       ,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3384299,TAXI,TAXI,,,
02/05/2016,2:50,,,,,,BROADWAY                        ,ST JAMES AVENUE                 ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3384332,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/05/2016,2:20,BROOKLYN,11214,40.6050975,-73.986848,"(40.6050975, -73.986848)",23 AVENUE                       ,78 STREET                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384649,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,2:15,QUEENS,11102,40.7661526,-73.9197778,"(40.7661526, -73.9197778)",33 STREET                       ,30 AVENUE                       ,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3385394,TAXI,UNKNOWN,,,
02/05/2016,2:15,BROOKLYN,11229,40.600218,-73.9438162,"(40.600218, -73.9438162)",EAST 28 STREET                  ,AVENUE U                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384074,PASSENGER VEHICLE,UNKNOWN,,,
02/05/2016,2:06,BROOKLYN,11249,40.6981895,-73.9618989,"(40.6981895, -73.9618989)",CLASSON AVENUE                  ,FLUSHING AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384748,PASSENGER VEHICLE,UNKNOWN,,,
02/05/2016,2:00,STATEN ISLAND,10304,40.6322798,-74.0834371,"(40.6322798, -74.0834371)",WARD AVENUE                     ,CEBRA AVENUE                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3385418,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/05/2016,2:00,QUEENS,11106,40.7562117,-73.9289543,"(40.7562117, -73.9289543)",36 AVENUE                       ,32 STREET                       ,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,,,3386493,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
02/05/2016,2:00,BRONX,10453,40.8618642,-73.9127392,"(40.8618642, -73.9127392)",WEST FORDHAM ROAD               ,MAJOR DEEGAN EXPRESSWAY         ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Pavement Slippery,,,,3384622,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/05/2016,23:59,BROOKLYN,11209,40.6340065,-74.0244816,"(40.6340065, -74.0244816)",OVINGTON AVENUE                 ,3 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,,,,,3384664,SPORT UTILITY / STATION WAGON,,,,
02/05/2016,23:55,STATEN ISLAND,10312,40.5433352,-74.1642702,"(40.5433352, -74.1642702)",AMBOY ROAD                      ,RICHMOND AVENUE                 ,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3384916,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,23:55,QUEENS,11385,40.7021597,-73.9066079,"(40.7021597, -73.9066079)",SENECA AVENUE                   ,WOODBINE STREET                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384778,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/05/2016,23:50,MANHATTAN,10022,40.7548762,-73.9685222,"(40.7548762, -73.9685222)",EAST 50 STREET                  ,2 AVENUE                        ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Other Vehicular,Other Vehicular,,,3384470,LIVERY VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
02/05/2016,23:48,QUEENS,11365,40.7349392,-73.8048606,"(40.7349392, -73.8048606)",164 STREET                      ,67 AVENUE                       ,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3384816,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,23:45,MANHATTAN,10013,40.7199532,-74.0085823,"(40.7199532, -74.0085823)",HUDSON STREET                   ,NORTH MOORE STREET              ,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3384414,PASSENGER VEHICLE,,,,
02/05/2016,23:44,BRONX,10475,40.8845482,-73.832337,"(40.8845482, -73.832337)",BOSTON ROAD                     ,SECOR AVENUE                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3384591,SPORT UTILITY / STATION WAGON,OTHER,,,
02/05/2016,23:40,BROOKLYN,11216,40.6843118,-73.9541007,"(40.6843118, -73.9541007)",BEDFORD AVENUE                  ,MADISON STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3385191,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
02/05/2016,23:36,BRONX,10467,40.8786453,-73.871598,"(40.8786453, -73.871598)",EAST GUN HILL ROAD              ,WEBSTER AVENUE                  ,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3384624,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/05/2016,23:30,STATEN ISLAND,10304,40.6032301,-74.0926091,"(40.6032301, -74.0926091)",SPRING STREET                   ,RICHMOND ROAD                   ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3384912,PASSENGER VEHICLE,UNKNOWN,,,
